epoch,train_loss,val_loss,Acc,Kappa,mIoU,mIoU0,mIoU1,mIoU2,FWIoU,Precision,Precision0,Precision1,Precision2,Recall,Recall0,Recall1,Recall2,F1_score,F1_score0,F1_score1,F1_score2,F2_score,F2_score0,F2_score1,F2_score2
89,0.264558326,0.272346625,0.881254771,0.734925729,0.681001427,0.863074943,0.861060871,0.318868467,0.832310783,0.745307564,0.995138844,0.907423418,0.333360429,0.896913204,0.866729105,0.943986923,0.880023583,0.778466179,0.926505873,0.925344119,0.483548545,0.829604258,0.889689682,0.93644038,0.662682713
90,0.267346198,0.272893962,0.88178011,0.735786771,0.681400464,0.863964667,0.860295197,0.319941529,0.832915425,0.745750568,0.995057198,0.907664528,0.334529979,0.896847449,0.867688455,0.942806464,0.880047426,0.778900483,0.927018283,0.924901805,0.484781363,0.829887711,0.890485127,0.935562054,0.66361595
91,0.265869265,0.272001255,0.878807068,0.730693789,0.678347289,0.859665923,0.860747638,0.314628306,0.82940762,0.743178476,0.995434711,0.905491734,0.328608982,0.896553726,0.863068677,0.945708397,0.880884103,0.776119553,0.924538013,0.925163215,0.47865743,0.827770418,0.886648761,0.937381789,0.659280704
92,0.266522725,0.271140546,0.877806406,0.728994257,0.677502932,0.858361322,0.861131566,0.313015908,0.828387058,0.742751652,0.995580904,0.906161557,0.326512495,0.89681148,0.861644202,0.945441623,0.883348615,0.775319055,0.92378302,0.92538494,0.476789205,0.827156114,0.885468839,0.937315517,0.658683987
93,0.26719008,0.273661176,0.882976714,0.737855215,0.682308639,0.865456398,0.859278195,0.322191325,0.834001948,0.746043288,0.994900509,0.905678765,0.33755059,0.896431411,0.869312676,0.943731689,0.876249867,0.779849883,0.927876303,0.924313739,0.487359608,0.830644355,0.891828041,0.935867421,0.664237603
94,0.263778755,0.271006886,0.878190903,0.729667099,0.677814632,0.858818377,0.860802444,0.313823076,0.828723419,0.742844491,0.995554989,0.905475223,0.32750326,0.89681607,0.862124193,0.945792571,0.882531446,0.775655843,0.924047645,0.925194872,0.477725013,0.827479682,0.885870216,0.937444406,0.659124424
95,0.264179171,0.272603786,0.881836543,0.73595334,0.68149588,0.86376415,0.860868134,0.319855356,0.832859282,0.745449089,0.995093444,0.906537667,0.334716155,0.896761917,0.86745866,0.944715292,0.878111798,0.778939364,0.926902844,0.925232814,0.484682434,0.830000908,0.890297298,0.936824665,0.662880762
96,0.263091574,0.272627348,0.879790533,0.732339856,0.679321763,0.861180864,0.860589612,0.316194813,0.830626983,0.744095865,0.995280266,0.906646462,0.330360868,0.896518227,0.864712193,0.944261843,0.880580645,0.776984476,0.925413404,0.925071925,0.480468099,0.828350806,0.888011343,0.936491123,0.660549952
97,0.266251893,0.272113169,0.881352621,0.73508904,0.681054787,0.863230856,0.860859412,0.319074094,0.832405718,0.745343335,0.995131802,0.907288726,0.333609478,0.89687891,0.866891685,0.943890532,0.879854514,0.77853614,0.926595702,0.925227776,0.483784941,0.829654704,0.889825598,0.936335805,0.662802709
98,0.263613465,0.271583296,0.877638438,0.728728321,0.677250368,0.857968369,0.861138209,0.312644524,0.828066599,0.742294572,0.995607176,0.904959957,0.326316583,0.89660488,0.861228579,0.946761239,0.881824822,0.775100809,0.923555405,0.925388776,0.476358246,0.827021071,0.885121821,0.938094872,0.657846521
99,0.265617175,0.273504697,0.880880568,0.734292494,0.680459933,0.862385591,0.861088021,0.317906186,0.831734008,0.744544171,0.995190267,0.905788104,0.332654143,0.89646734,0.865994963,0.945795965,0.877611093,0.777969872,0.926108525,0.925359797,0.482441294,0.829207708,0.889078955,0.937514128,0.66103004
